start_time_iso=2026-06-03T18:26:58.090
time_sec,Endo_mm,Trans_mm,Epi_mm
7.907,200.0015625,202.001953125,200.001953125
8.004,200.0015625,202.001953125,200.001953125
8.1,200.0015625,202.001953125,200.001953125
8.2,200.0015625,202.001953125,200.001953125
8.301,200.0015625,202.001953125,200.001953125
8.4,200.0015625,202.001953125,200.001953125
8.5,200.0015625,202.001953125,200.001953125
8.6,200.0015625,202.001953125,200.001953125
8.701,200.0015625,202.001953125,200.001953125
8.801,200.0015625,202.001953125,200.001953125
8.901,200.0015625,202.001953125,200.001953125
9.001,200.0015625,202.001953125,200.001953125
9.101,200.0015625,202.001953125,200.001953125
9.201,200.0015625,202.001953125,200.001953125
9.301,200.0015625,202.001953125,200.001953125
9.401,200.0015625,202.001953125,200.001953125
9.501,200.0015625,202.001953125,200.001953125
9.601,200.0015625,202.001953125,200.001953125
9.709,200.0015625,202.001953125,200.001953125
9.801,200.0015625,202.001953125,200.001953125
9.9,200.0015625,202.001953125,200.001953125
10.004,200.0015625,202.001953125,200.001953125
10.101,200.0015625,202.001953125,200.001953125
10.201,200.0015625,202.001953125,200.001953125
10.301,200.0015625,202.001953125,200.001953125
10.4,200.0015625,202.001953125,200.001953125
10.503,200.0015625,202.001953125,200.001953125
10.601,200.0015625,202.001953125,200.001953125
10.702,200.0015625,202.001953125,200.001953125
10.803,200.0015625,202.001953125,200.001953125
10.901,200.0015625,202.001953125,200.001953125
11.001,200.0015625,202.001953125,200.001953125
11.1,200.0015625,202.001953125,200.001953125
11.2,200.0015625,202.001953125,200.001953125
11.3,200.0015625,202.001953125,200.001953125
11.401,200.0015625,202.001953125,200.001953125
11.501,200.0015625,202.001953125,200.001953125
11.6,200.0015625,202.001953125,200.001953125
11.702,200.0015625,202.001953125,200.001953125
11.801,200.0015625,202.001953125,200.001953125
11.901,200.0015625,202.001953125,200.001953125
12.002,200.0015625,202.001953125,200.001953125
12.1,200.0015625,202.001953125,200.001953125
12.201,200.0015625,202.001953125,200.001953125
12.302,200.0015625,202.001953125,200.001953125
12.401,200.0015625,202.001953125,200.001953125
12.505,200.0015625,202.001953125,200.001953125
12.601,200.0015625,202.001953125,200.001953125
12.7,200.0015625,202.001953125,200.001953125
12.801,200.0015625,202.001953125,200.001953125
12.901,200.0015625,202.001953125,200.001953125
13.002,200.0015625,202.001953125,200.001953125
13.1,200.0015625,202.001953125,200.001953125
13.201,200.0015625,202.001953125,200.001953125
13.302,200.0015625,202.001953125,200.001953125
13.401,200.0015625,202.001953125,200.001953125
13.501,200.0015625,202.001953125,200.001953125
13.601,200.0015625,202.001953125,200.001953125
13.7,200.0015625,202.001953125,200.001953125
13.801,200.0015625,202.001953125,200.001953125
13.901,200.0015625,202.001953125,200.001953125
14.001,200.0015625,202.001953125,200.001953125
14.105,200.0015625,202.001953125,200.001953125
14.201,200.0015625,202.001953125,200.001953125
14.3,200.0015625,202.001953125,200.001953125
14.401,200.0015625,202.001953125,200.001953125
14.501,200.0015625,202.001953125,200.001953125
14.6,200.0015625,202.001953125,200.001953125
14.701,200.0015625,202.001953125,200.001953125
14.802,200.0015625,202.001953125,200.001953125
14.901,200.0015625,202.001953125,200.001953125
15.003,200.0015625,202.001953125,200.001953125
15.102,200.0015625,202.001953125,200.001953125
15.2,200.0015625,202.001953125,200.001953125
15.301,200.0015625,202.001953125,200.001953125
15.401,200.0015625,202.001953125,200.001953125
15.501,200.0015625,202.001953125,200.001953125
15.6,200.0015625,202.001953125,200.001953125
15.701,200.0015625,202.001953125,200.001953125
15.801,200.0015625,202.001953125,200.001953125
15.901,200.0015625,202.001953125,200.001953125
16.001,200.0015625,202.001953125,200.001953125
16.1,200.0015625,202.001953125,200.001953125
16.201,200.0015625,202.001953125,200.001953125
16.3,200.0015625,202.001953125,200.001953125
16.401,200.0015625,202.001953125,200.001953125
16.5,200.0015625,202.001953125,200.001953125
16.6,200.0015625,202.001953125,200.001953125
16.7,200.0015625,202.001953125,200.001953125
16.801,200.0015625,202.001953125,200.001953125
16.901,200.0015625,202.001953125,200.001953125
17.003,200.0015625,202.001953125,200.001953125
17.101,200.0015625,202.001953125,200.001953125
17.2,200.0015625,202.001953125,200.001953125
17.301,200.0015625,202.001953125,200.001953125
17.401,200.0015625,202.001953125,200.001953125
17.5,200.0015625,202.001953125,200.001953125
17.6,200.0015625,202.001953125,200.001953125
17.701,200.0015625,202.001953125,200.001953125
17.8,200.0015625,202.001953125,200.001953125
17.9,200.0015625,202.001953125,200.001953125
18.001,200.0015625,202.001953125,200.001953125
18.101,200.0015625,202.001953125,200.001953125
18.201,200.0015625,202.001953125,200.001953125
18.301,200.0015625,202.001953125,200.001953125
18.401,200.0015625,202.001953125,200.001953125
18.5,200.0015625,202.001953125,200.001953125
18.601,200.0015625,202.001953125,200.001953125
18.7,200.0015625,202.001953125,200.001953125
18.801,200.0015625,202.001953125,200.001953125
18.9,200.0015625,202.001953125,200.001953125
19.001,200.0015625,202.001953125,200.001953125
19.101,200.0015625,202.001953125,200.001953125
19.2,200.0015625,202.001953125,200.001953125
19.301,200.0015625,202.001953125,200.001953125
19.401,200.0015625,202.001953125,200.001953125
19.501,200.0015625,202.001953125,200.001953125
19.601,200.0015625,202.001953125,200.001953125
19.7,200.0015625,202.001953125,200.001953125
19.801,200.0015625,202.001953125,200.001953125
19.901,200.0015625,202.001953125,200.001953125
20.0,200.0015625,202.001953125,200.001953125
20.1,200.0015625,202.001953125,200.001953125
20.201,200.0015625,202.001953125,200.001953125
20.301,200.0015625,202.001953125,200.001953125
20.401,200.0015625,202.001953125,200.001953125
20.5,200.0015625,202.001953125,200.001953125
20.601,200.0015625,202.001953125,200.001953125
20.701,200.0015625,202.001953125,200.001953125
20.801,200.0015625,202.001953125,200.001953125
20.901,200.0015625,202.001953125,200.001953125
21.001,200.0015625,202.001953125,200.001953125
21.1,200.0015625,202.001953125,200.001953125
21.201,200.0015625,202.001953125,200.001953125
21.301,200.0015625,202.001953125,200.001953125
21.401,200.0015625,202.001953125,200.001953125
21.502,200.0015625,202.001953125,200.001953125
21.601,200.0015625,202.001953125,200.001953125
21.702,200.0015625,202.001953125,200.001953125
21.801,200.0015625,202.001953125,200.001953125
21.901,200.0015625,202.001953125,200.001953125
22.0,200.0015625,202.001953125,200.001953125
22.101,200.0015625,202.001953125,200.001953125
22.201,200.0015625,202.001953125,200.001953125
22.301,200.0015625,202.001953125,200.001953125
22.401,200.0015625,202.001953125,200.001953125
22.5,200.0015625,202.001953125,200.001953125
22.601,200.0015625,202.001953125,200.001953125
22.7,200.0015625,202.001953125,200.001953125
22.8,200.0015625,202.001953125,200.001953125
22.9,200.0015625,202.001953125,200.001953125
23.001,200.0015625,202.001953125,200.001953125
23.101,200.0015625,202.001953125,200.001953125
23.201,200.0015625,202.001953125,200.001953125
23.301,200.0015625,202.001953125,200.001953125
23.401,200.0015625,202.001953125,200.001953125
23.501,200.0015625,202.001953125,200.001953125
23.6,200.0015625,202.001953125,200.001953125
23.701,200.0015625,202.001953125,200.001953125
23.805,200.0015625,202.001953125,200.001953125
23.901,200.0015625,202.001953125,200.001953125
24.0,200.0015625,202.001953125,200.001953125
24.101,200.0015625,202.001953125,200.001953125
24.2,200.0015625,202.001953125,200.001953125
24.301,200.0015625,202.001953125,200.001953125
24.401,200.0015625,202.001953125,200.001953125
24.5,200.0015625,202.001953125,200.001953125
24.601,200.0015625,202.001953125,200.001953125
24.701,200.0015625,202.001953125,200.001953125
24.801,200.0015625,202.001953125,200.001953125
24.9,200.0015625,202.001953125,200.001953125
25.001,200.0015625,202.001953125,200.001953125
25.1,200.0015625,202.001953125,200.001953125
25.201,200.0015625,202.001953125,200.001953125
25.301,200.0015625,202.001953125,200.001953125
25.4,200.0015625,202.001953125,200.001953125
25.5,200.0015625,202.001953125,200.001953125
25.601,200.0015625,202.001953125,200.001953125
25.701,200.0015625,202.001953125,200.001953125
25.801,200.0015625,202.001953125,200.001953125
25.9,200.0015625,202.001953125,200.001953125
26.001,200.0015625,202.001953125,200.001953125
26.101,200.0015625,202.001953125,200.001953125
26.201,200.0015625,202.001953125,200.001953125
26.301,200.0015625,202.001953125,200.001953125
26.401,200.0015625,202.001953125,200.001953125
26.501,200.0015625,202.001953125,200.001953125
26.6,200.0015625,202.001953125,200.001953125
26.7,200.0015625,202.001953125,200.001953125
26.801,200.0015625,202.001953125,200.001953125
26.901,200.0015625,202.001953125,200.001953125
27.001,200.0015625,202.001953125,200.001953125
27.101,200.0015625,202.001953125,200.001953125
27.201,200.0015625,202.001953125,200.001953125
27.301,200.0015625,202.001953125,200.001953125
27.401,200.0015625,202.001953125,200.001953125
27.501,200.0015625,202.001953125,200.001953125
27.601,200.0015625,202.001953125,200.001953125
27.701,200.0015625,202.001953125,200.001953125
27.801,200.0015625,202.001953125,200.001953125
27.9,200.0015625,202.001953125,200.001953125
28.001,200.0015625,202.001953125,200.001953125
28.101,200.0015625,202.001953125,200.001953125
28.201,200.0015625,202.001953125,200.001953125
28.3,200.0015625,202.001953125,200.001953125
28.403,200.0015625,202.001953125,200.001953125
28.5,200.0015625,202.001953125,200.001953125
28.601,200.0015625,202.001953125,200.001953125
28.701,200.0015625,202.001953125,200.001953125
28.801,200.0015625,202.001953125,200.001953125
28.902,200.0015625,202.001953125,200.001953125
29.001,200.0015625,202.001953125,200.001953125
29.101,200.0015625,202.001953125,200.001953125
29.201,200.0015625,202.001953125,200.001953125
29.301,200.0015625,202.001953125,200.001953125
29.401,200.0015625,202.001953125,200.001953125
29.501,200.0015625,202.001953125,200.001953125
29.601,200.0015625,202.001953125,200.001953125
29.7,200.0015625,202.001953125,200.001953125
29.801,200.0015625,202.001953125,200.001953125
29.9,200.0015625,202.001953125,200.001953125
30.0,200.0015625,202.001953125,200.001953125
30.1,200.0015625,202.001953125,200.001953125
30.201,200.0015625,202.001953125,200.001953125
30.301,200.0015625,202.001953125,200.001953125
30.401,200.0015625,202.001953125,200.001953125
30.501,200.0015625,202.001953125,200.001953125
30.606,200.0015625,202.001953125,200.001953125
30.701,200.0015625,202.001953125,200.001953125
30.802,200.0015625,202.001953125,200.001953125
30.901,200.0015625,202.001953125,200.001953125
31.0,200.0015625,202.001953125,200.001953125
31.101,200.0015625,202.001953125,200.001953125
31.2,200.0015625,202.001953125,200.001953125
31.3,200.0015625,202.001953125,200.001953125
31.401,200.0015625,202.001953125,200.001953125
31.501,200.0015625,202.001953125,200.001953125
31.601,200.0015625,202.001953125,200.001953125
31.701,200.0015625,202.001953125,200.001953125
31.8,200.0015625,202.001953125,200.001953125
31.901,200.0015625,202.001953125,200.001953125
32.001,200.0015625,202.001953125,200.001953125
32.101,200.0015625,202.001953125,200.001953125
32.2,200.0015625,202.001953125,200.001953125
32.301,200.0015625,202.001953125,200.001953125
32.401,200.0015625,202.001953125,200.001953125
32.5,200.0015625,202.001953125,200.001953125
32.6,200.0015625,202.001953125,200.001953125
32.701,200.0015625,202.001953125,200.001953125
32.801,200.0015625,202.001953125,200.001953125
32.901,200.0015625,202.001953125,200.001953125
33.001,200.0015625,202.001953125,200.001953125
33.101,200.0015625,202.001953125,200.001953125
33.201,200.0015625,202.001953125,200.001953125
33.301,200.0015625,202.001953125,200.001953125
33.592,200.0015625,202.001953125,200.001953125
33.787,200.0015625,202.001953125,200.001953125
34.203,200.0015625,202.001953125,200.001953125
34.225,200.0015625,202.001953125,200.001953125
34.238,200.0015625,202.001953125,200.001953125
34.247,200.0015625,202.001953125,200.001953125
34.254,200.0015625,202.001953125,200.001953125
34.262,200.0015625,202.001953125,200.001953125
34.27,200.0015625,202.001953125,200.001953125
34.3,200.0015625,202.001953125,200.001953125
34.4,200.0015625,202.001953125,200.001953125
34.5,200.0015625,202.001953125,200.001953125
34.601,200.0015625,202.001953125,200.001953125
34.7,200.0015625,202.001953125,200.001953125
34.8,200.0015625,202.001953125,200.001953125
34.901,200.0015625,202.001953125,200.001953125
35.001,200.0015625,202.001953125,200.001953125
35.101,200.0015625,202.001953125,200.001953125
35.2,200.0015625,202.001953125,200.001953125
35.3,200.0015625,202.001953125,200.001953125
35.404,200.0015625,202.001953125,200.001953125
35.501,200.0015625,202.001953125,200.001953125
35.601,200.0015625,202.001953125,200.001953125
35.701,200.0015625,202.001953125,200.001953125
35.801,200.0015625,202.001953125,200.001953125
35.903,200.0015625,202.001953125,200.001953125
36.001,200.0015625,202.001953125,200.001953125
36.1,200.0015625,202.001953125,200.001953125
36.202,200.0015625,202.001953125,200.001953125
36.301,200.0015625,202.001953125,200.001953125
36.401,200.0015625,202.001953125,200.001953125
36.501,200.0015625,202.001953125,200.001953125
36.601,200.0015625,202.001953125,200.001953125
36.7,200.0015625,202.001953125,200.001953125
36.801,200.0015625,202.001953125,200.001953125
36.9,200.0015625,202.001953125,200.001953125
37.0,200.0015625,202.001953125,200.001953125
37.1,200.0015625,202.001953125,200.001953125
37.201,200.0015625,202.001953125,200.001953125
37.3,200.0015625,202.001953125,200.001953125
37.401,200.0078125,202.00507812499998,200.008203125
37.501,200.0203125,202.014453125,200.017578125
37.601,200.0390625,202.03007812500002,200.033203125
37.701,200.06367187499998,202.05195312499998,200.05195312499998
37.801,200.094921875,202.076953125,200.073828125
37.901,200.132421875,202.142578125,200.130078125
38.001,200.176171875,202.14882812500002,200.133203125
38.101,200.226171875,202.19257812499998,200.173828125
38.201,200.279296875,202.242578125,200.214453125
38.301,200.33867187500002,202.298828125,200.264453125
38.402,200.40742187499998,202.361328125,200.317578125
38.5,200.47578125,202.430078125,200.38046875
38.601,200.55703125,202.498828125,200.43984375000002
38.701,200.64765625,202.586328125,200.51796875
38.801,200.73828125,202.664453125,200.58671875000002
38.9,200.831640625,202.745703125,200.65234375
39.002,200.937890625,202.84257812500002,200.74609375
39.101,201.050390625,202.94257812499998,200.83671875000002
39.201,201.16289062500002,203.03007812500002,200.90859375
39.301,201.2875,203.14882812500002,201.01796875
39.401,201.41562499999998,203.26484375,201.11171875
39.5,201.54375,203.36796875,201.202734375
39.601,201.687109375,203.50546875,201.324609375
39.701,201.83085937500002,203.63046874999998,201.440234375
39.8,201.97734375000002,203.75234375000002,201.537109375
39.9,202.13671875,203.89296875,201.658984375
40.0,202.30234375,204.10234375,201.852734375
40.1,202.467578125,204.18046875000002,201.912109375
40.2,202.63945312500002,204.58359374999998,202.26875
40.369,202.94218750000002,204.60234375,202.28125
40.4,202.9984375,204.65234375,202.328125
40.501,203.188671875,204.82109375,202.475
40.602,203.39804687499998,205.00546875,202.646875
40.701,203.58515625,205.17421875,202.78164062500002
40.801,203.79140625,205.35546875,202.941015625
40.901,204.003515625,205.546484375,203.109765625
41.001,204.21562500000002,205.730859375,203.269140625
41.1,204.44375,205.94648437499998,203.469140625
41.201,204.662109375,206.12773437500002,203.61640624999998
41.301,204.890234375,206.33085937500002,203.79765625
41.4,205.12460937499998,206.54023437499998,203.97578124999998
41.501,205.368359375,206.753125,204.16640625
41.601,205.62773437500002,206.996875,204.394921875
41.701,205.862109375,207.2,204.55742187500002
41.801,206.115234375,207.41875000000002,204.748046875
41.901,206.375,207.653125,204.954296875
42.001,206.634375,207.88125,205.15390624999998
42.101,206.903125,208.12226562499998,205.36015625000002
42.201,207.171875,208.359765625,205.572265625
42.3,207.459375,208.628515625,205.82539062499998
42.401,207.728125,208.847265625,206.00625
42.501,208.0125,209.100390625,206.228125
42.601,208.30625,209.37890625,206.474609375
42.701,208.6,209.61953125,206.680859375
42.801,208.89687500000002,209.88515625000002,206.91484375
42.901,209.2,210.14453125,207.142578125
43.001,209.503125,210.41640625,207.380078125
43.101,209.81601562499998,210.71054687499998,207.6515625
43.201,210.125390625,210.966796875,207.8609375
43.301,210.444140625,211.26679687499998,208.138671875
43.402,210.756640625,211.535546875,208.357421875
43.5,211.078515625,211.81015625,208.59765625
43.602,211.406640625,212.10078125,208.853515625
43.701,211.73515625,212.39140625,209.106640625
43.8,212.07890625000002,212.71640624999998,209.409375
43.901,212.40078125,212.984765625,209.628125
44.0,212.754296875,213.316015625,209.933984375
44.101,213.08242187500002,213.587890625,210.15234375
44.201,213.426171875,213.89374999999998,210.41796875
44.303,213.779296875,214.20624999999998,210.689453125
44.4,214.12343750000002,214.509375,210.95195312500002
44.501,214.5015625,214.8625,211.2796875
44.601,214.8484375,215.155859375,211.5234375
44.701,215.183203125,215.449609375,211.780078125
44.8,215.555078125,215.79960937500002,212.10820312500002
44.9,215.898828125,216.08046875,212.336328125
45.001,216.26484374999998,216.40546874999998,212.62421875
45.101,216.62734375,216.72734375,212.90234375
45.201,216.99609375,217.051953125,213.19023437500002
45.3,217.371484375,217.40507812500002,213.518359375
45.401,217.737109375,217.708203125,213.765234375
45.501,218.10859374999998,218.486328125,214.453125
45.646,218.651953125,218.52070312499998,214.478125
45.701,218.85820312500002,218.701953125,214.63750000000002
45.8,219.255078125,219.076953125,214.962890625
45.9,219.6078125,219.370703125,215.219140625
46.0,219.9890625,219.705078125,215.512890625
46.101,220.373046875,220.045703125,215.80703125
46.201,220.75390625,220.38007812499998,216.10390625
46.301,221.13515625,220.720703125,216.398046875
46.401,221.519140625,221.0546875,216.69179687500002
46.501,221.90351562499998,221.4046875,216.998046875
46.601,222.284375,221.7578125,217.3109375
46.701,222.665625,222.0765625,217.5859375
46.801,223.062109375,222.4515625,217.93281249999998
46.9,223.430859375,222.7546875,218.1796875
47.001,223.83671875,223.13593749999998,218.5109375
47.101,224.20234375,223.4359375,218.776953125
47.201,224.589453125,223.7765625,219.073828125
47.301,224.97031249999998,224.1171875,219.370703125
47.401,225.351171875,224.4546875,219.667578125
47.501,225.74492187500002,224.8234375,220.01132812499998
47.6,226.11640625,225.1328125,220.26132812499998
47.7,226.500390625,225.47343750000002,220.576953125
47.8,226.90312500000002,225.83281250000002,220.87421874999998
47.901,227.26874999999998,226.15156249999998,221.14921875
48.0,227.646484375,226.4828125,221.43984375
48.1,228.02421875000002,226.8234375,221.73359375
48.2,228.40234375,227.1796875,222.07109375000002
48.301,228.78632812499998,227.5015625,222.33671875
48.401,229.1640625,227.82968749999998,222.62734375000002
48.5,229.557421875,228.1796875,222.949609375
48.6,229.90742187499998,228.4921875,223.20273437499998
48.702,230.28828125,228.8265625,223.493359375
48.8,230.65078125,229.1484375,223.77460937499998
48.901,231.02578125,229.4796875,224.06523437500002
49.001,231.39765625,229.8265625,224.387109375
49.101,231.75703124999998,230.1234375,224.630859375
49.201,232.13828125,230.4828125,224.96171875000002
49.301,232.48203125,230.7640625,225.19296875
49.401,232.83828125,231.1015625,225.86484374999998
49.552,233.36953125000002,231.5546875,225.88671875
49.6,233.54140625,231.7046875,226.02109375
49.701,233.90390624999998,232.05195312499998,226.33984375
49.8,234.24453125,232.32695312500002,226.561328125
49.903,234.59765625,232.642578125,226.836328125
50.001,234.93515625,232.94257812499998,227.095703125
50.101,235.28203125,233.245703125,227.361328125
50.201,235.61328125,233.54570312500002,227.62070312499998
50.301,235.94765625,233.84257812500002,227.883203125
50.4,236.28203125,234.133203125,228.1390625
50.501,236.62265625,234.455078125,228.4359375
50.6,236.93515625,234.714453125,228.64531250000002
50.701,237.263671875,235.001953125,228.8984375
50.801,237.594921875,235.31484375,229.1890625
50.9,237.89218749999998,235.55859375,229.3890625
51.0,238.2046875,235.83671875000002,229.632421875
51.101,238.526953125,236.12734375,229.888671875
51.201,238.817578125,236.37734375,230.11054687499998
51.3,239.11445312499998,236.64296875,230.341796875
51.401,239.41796875,236.90859375,230.569921875
51.501,239.71484375,237.19296875,230.832421875
51.601,240.002734375,237.423828125,231.013671875
51.701,240.305859375,237.695703125,231.26953125
51.8,240.565234375,237.923828125,231.45078124999998
51.901,240.840625,238.170703125,231.66640625000002
52.001,241.109375,238.41093750000002,231.87890625
52.1,241.378515625,238.64531250000002,232.08515625
52.201,241.659765625,238.91718749999998,232.337890625
52.301,241.900390625,239.1078125,232.491015625
52.4,242.14765625,239.3265625,232.684765625
52.501,242.40078125,239.551171875,232.878515625
52.6,242.64140625,239.763671875,233.06914062500002
52.7,242.882421875,239.976171875,233.25664062500002
52.801,243.138671875,240.21992187499998,233.478515625
52.9,243.348046875,240.398046875,233.62812499999998
53.001,243.57265625,240.58828125,233.79375
53.101,243.79453125,240.78203125,233.96249999999998
53.201,244.009765625,240.97578124999998,234.12812499999998
53.3,244.216015625,241.15703125,234.290625
53.401,244.42539062499998,241.34140625,234.45
53.5,244.621875,241.52890625,234.625
53.6,244.825,241.700390625,234.76250000000002
53.702,245.009375,241.859765625,234.902734375
53.801,245.193359375,242.034765625,235.065234375
53.901,245.368359375,242.17851562500002,235.18085937499998
54.001,245.540234375,242.331640625,235.312109375
54.101,245.70546875,242.478515625,235.440234375
54.201,245.86796875,242.622265625,235.565234375
54.3,246.02734375,242.765625,235.699609375
54.401,246.180078125,242.890625,235.799609375
54.501,246.330078125,243.03125,235.93085937499998
54.6,246.461328125,243.13750000000002,236.015234375
54.701,246.595703125,243.25625,236.121484375
54.803,246.72343750000002,243.371875,236.21796875
54.901,246.8421875,243.475,236.30859375
55.001,246.9609375,243.59062500000002,236.41484375
55.1,247.06718750000002,243.675,236.48359375
55.2,247.169921875,243.76875,236.56171875
55.3,247.273046875,243.865625,236.65546874999998
55.4,247.357421875,243.93437500000002,236.71171875
55.501,247.444921875,244.009375,236.78046875
55.601,247.523046875,244.078125,236.84296874999998
55.701,247.594921875,244.14374999999998,236.89921875
55.801,247.66679687500002,244.2125,236.95859375
55.9,247.71953125000002,244.25625,236.99921874999998
56.0,247.77578125,244.3125,237.04921875000002
56.103,247.82265625,244.35000000000002,237.07734375
56.2,247.86640625,244.38750000000002,237.10859375
56.301,247.90390625,244.421875,237.13671875
56.401,247.93515625,244.446875,237.15859375
56.5,247.95703125,244.46875,237.17734374999998
56.6,247.97578125,244.48125000000002,237.18984375
56.703,247.98828125,244.490625,237.19921875
56.801,247.99453125000002,244.496875,237.20546875000002
56.9,248.01953125,244.521875,237.22734375000002
57.001,248.11953125,244.63750000000002,237.305859375
57.101,248.19140625,244.71875,237.355859375
57.201,248.12265624999998,244.63125,237.296484375
57.3,247.79453125,244.196875,236.97421875
57.4,247.257421875,243.54375000000002,236.57109375
57.5,246.564453125,242.696875,236.008984375
57.601,245.76796875000002,241.859765625,235.433984375
57.701,244.91875,241.17578125,234.92460937500002
57.801,243.89765625,240.476171875,234.340625
57.9,242.873046875,239.938671875,233.921875
58.001,241.806640625,239.3796875,233.416015625
58.101,240.80625,238.89531250000002,232.900390625
58.2,239.79609374999998,238.50156249999998,232.347265625
58.302,238.783203125,238.133203125,231.81015625
58.401,237.8890625,237.761328125,231.34765625
58.501,237.126171875,237.320703125,230.988671875
58.6,236.49765625,236.84921875,230.726171875
58.7,235.94140625,236.34296874999998,230.523046875
58.801,235.35703124999998,235.74296875000002,230.307421875
58.901,234.79140625,235.25859375,230.15742187499998
59.001,234.19140625,234.117578125,229.848046875
59.113,233.51953125,234.058203125,229.83554687499998
59.201,232.97578125,233.44257812499998,229.723046875
59.301,232.30390625,232.48945312499998,229.57968749999998
59.401,231.69765625,231.6484375,229.4828125
59.5,231.04140625,230.5890625,229.3828125
59.601,230.35078125,229.40468750000002,229.3046875
59.701,229.641796875,228.1140625,229.2703125
59.801,228.89570312499998,226.6390625,229.2765625
59.901,228.11796875000002,225.0703125,229.3078125
60.0,227.340625,223.5578125,229.3265625
60.101,226.569140625,222.18593750000002,229.3046875
60.201,225.79804687499998,220.86406250000002,229.2546875
60.3,225.02031250000002,219.530078125,229.1859375
60.401,224.242578125,218.480078125,229.10468749999998
60.501,223.45273437499998,217.492578125,228.9921875
60.601,222.64999999999998,216.69296875,228.8609375
60.7,221.85039062500002,215.98671875,228.7046875
60.8,221.03828124999998,215.23710937500002,228.5296875
60.901,220.241796875,214.38125,228.37656249999998
61.001,219.4203125,213.34101562499998,228.1734375
61.1,218.648828125,212.46328125,228.0203125
61.201,217.833984375,211.46992187499998,227.83320312499998
61.301,217.00859375000002,210.48203125,227.64570312499998
61.405,216.12734375,209.36640625,227.464453125
61.5,215.255078125,208.250390625,227.245703125
61.601,214.4484375,207.48749999999998,227.061328125
61.701,213.576171875,206.86874999999998,226.71757812500002
61.801,212.826171875,206.630859375,226.436328125
61.9,212.03515625,206.502734375,226.07109375000002
62.001,211.244140625,206.390234375,225.70546875
62.102,210.456640625,206.19648437499998,225.39296875
62.2,209.709765625,205.980859375,225.07109375000002
62.301,208.9625,205.796484375,224.83671875
62.401,208.175,205.593359375,224.558984375
62.501,207.28437499999998,205.37734375,224.215234375
62.601,206.428125,205.23984375,223.968359375
62.701,205.48710937500002,205.06484375,223.668359375
62.8,204.55,204.80234375,223.387109375
62.901,203.63828125,204.39609375,223.171484375
63.001,202.63945312500002,203.73671875,222.974609375
63.101,201.74335937499998,203.155078125,222.85234375
63.2,200.941015625,202.55507812500002,222.66796875
63.301,200.45078124999998,202.264453125,222.50859375000002
63.4,200.191796875,202.108203125,222.30546875000002
63.501,200.085546875,202.048828125,222.09296875
63.6,200.03593750000002,202.023828125,221.88046875
63.7,199.9703125,201.98007812499998,221.66484375000002
63.8,199.95156250000002,201.973828125,221.49296875
63.901,199.9703125,201.98007812499998,221.30546875000002
64.001,199.99531249999998,201.995703125,221.13359375
64.101,199.9578125,201.992578125,220.99609375
64.201,199.7328125,201.945703125,220.89296875
64.3,199.564453125,201.911328125,220.79609375
64.402,199.7328125,201.945703125,220.71445312499998
64.501,200.53515625,202.09882812499998,220.576953125
64.6,201.874609375,202.25507812499998,220.442578125
64.7,203.64765625,202.564453125,220.280078125
64.8,205.258984375,202.98007812499998,220.236328125
64.901,206.675,203.71171875,220.31132812500002
65.001,207.93437500000002,204.85234375,220.508203125
65.1,209.15,206.115234375,220.78984375
65.201,210.48164062499998,207.153125,221.11484375
65.301,211.99140624999998,207.715625,221.53046874999998
65.401,213.66367187499998,207.771875,221.90234375
65.501,215.470703125,207.671875,222.44296875
65.601,217.133984375,207.728125,222.84296875
65.701,218.705078125,208.197265625,223.29960937500002
65.801,220.22929687500002,209.000390625,223.746484375
65.902,221.725390625,209.96953125000002,224.218359375
66.001,223.062109375,210.907421875,224.758984375
66.101,224.295703125,211.569921875,225.21484375
66.201,225.410546875,212.21953125000002,225.85859375
66.301,226.387890625,212.72578124999998,226.35859375
66.4,227.365625,213.27226562500002,226.94257812499998
66.501,228.40546875,213.88750000000002,227.580078125
66.6,229.4578125,214.465625,228.2578125
66.701,230.51015625,215.099609375,228.9578125
66.802,231.49140625,215.902734375,229.65742187499998
66.901,232.30390625,216.76171875,230.069921875
67.002,233.01328125,217.970703125,230.516796875
67.101,233.64765625,219.117578125,230.807421875
67.201,234.24765624999998,220.348828125,231.12578125
67.301,234.84765625,221.52656249999998,231.46328125000002
67.401,235.42890624999998,222.6984375,231.79765625000002
67.5,235.98515625,223.9421875,232.15703125000002
67.601,236.51640625000002,225.0171875,232.425390625
67.701,237.03203125,226.2421875,232.766015625
67.801,237.476171875,227.1859375,232.997265625
67.902,237.91718749999998,228.24531249999998,233.266015625
68.0,238.2953125,229.2234375,233.487890625
68.1,238.620703125,230.1953125,233.659375
68.2,238.880078125,231.1484375,233.796875
68.3,239.105078125,232.126953125,233.890625
68.401,239.28359375,232.908203125,233.946875
68.5,239.46171875,233.726953125,233.98749999999998
68.601,239.60234375,234.345703125,233.990625
68.702,239.72734375,234.95820312499998,233.96875
68.801,239.84296874999998,235.50546875,233.93125
68.901,239.958984375,236.00546875,233.88125000000002
69.001,240.07773437499998,236.48359375,233.8
69.1,240.180859375,236.83359374999998,233.728125
69.201,240.287109375,237.22734375000002,233.6375
69.302,240.37773437500002,237.54570312500002,233.58437500000002
69.401,240.465234375,237.876953125,233.519140625
69.501,240.549609375,238.192578125,233.45976562500002
