Format Version,1.23,Take Name,cam1_output_1779078950,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 02:35:51 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
67,6.7000,0.000000,0.000000,0.000000,0.190027,-0.598214,-0.300984,0.031357,-0.584160,-0.302724,0.110692,-0.591187,-0.301854,0.122861,-0.612036,-0.211497,0.118456,-0.621929,-0.277427
68,6.8000,0.000000,0.000000,0.000000,0.190193,-0.597226,-0.300976,0.031357,-0.584160,-0.302724,0.110775,-0.590693,-0.301850,0.121510,-0.611849,-0.211476,0.118456,-0.621929,-0.277427
69,6.9000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121492,-0.614850,-0.212024,0.118440,-0.624935,-0.277897
70,7.0000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031484,-0.588098,-0.304966,0.110825,-0.595164,-0.303407,0.121551,-0.616781,-0.213818,0.118509,-0.626943,-0.278328
71,7.1000,0.000000,0.000000,0.000000,0.190436,-0.604254,-0.302486,0.031599,-0.591188,-0.304234,0.111017,-0.597721,-0.303360,0.123104,-0.619064,-0.213007,0.118613,-0.629955,-0.278975
72,7.2000,0.000000,0.000000,0.000000,0.190270,-0.605242,-0.302495,0.031577,-0.590174,-0.304227,0.110924,-0.597708,-0.303361,0.121752,-0.618877,-0.212986,0.118613,-0.629955,-0.278975
73,7.3000,0.000000,0.000000,0.000000,0.190263,-0.599234,-0.301407,0.031404,-0.585154,-0.303149,0.110833,-0.592194,-0.302278,0.121579,-0.613857,-0.211908,0.118525,-0.623937,-0.277859
74,7.4000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
75,7.5000,0.000000,0.000000,0.000000,0.190436,-0.604254,-0.302486,0.031577,-0.590174,-0.304227,0.111007,-0.597214,-0.303357,0.121752,-0.618877,-0.212986,0.118613,-0.629955,-0.278975
76,7.6000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121481,-0.614773,-0.213386,0.118440,-0.624935,-0.277897
77,7.7000,0.000000,0.000000,0.000000,0.190124,-0.595218,-0.300544,0.031287,-0.582152,-0.302292,0.110706,-0.588685,-0.301418,0.121441,-0.609841,-0.211045,0.118302,-0.620919,-0.277034
78,7.8000,0.000000,0.000000,0.000000,0.189958,-0.596206,-0.300553,0.031287,-0.582152,-0.302292,0.110623,-0.589179,-0.301422,0.121441,-0.609841,-0.211045,0.118386,-0.619921,-0.276996
79,7.9000,0.000000,0.000000,0.000000,0.190270,-0.605242,-0.302495,0.031599,-0.591188,-0.304234,0.110934,-0.598215,-0.303364,0.121568,-0.620785,-0.214580,0.118613,-0.629955,-0.278975
80,8.0000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121666,-0.612865,-0.211791,0.118440,-0.624935,-0.277897
81,8.1000,0.000000,0.000000,0.000000,0.190505,-0.606262,-0.302918,0.031668,-0.593196,-0.304665,0.111087,-0.599729,-0.303791,0.121821,-0.620885,-0.213418,0.118767,-0.630965,-0.279369
82,8.2000,0.000000,0.000000,0.000000,0.190200,-0.603234,-0.302063,0.031530,-0.589180,-0.303802,0.110865,-0.596207,-0.302933,0.121683,-0.616869,-0.212555,0.118629,-0.626949,-0.278506
83,8.3000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031415,-0.586090,-0.304535,0.110756,-0.593156,-0.302975,0.121579,-0.613857,-0.211908,0.118525,-0.623937,-0.277859
84,8.4000,0.000000,0.000000,0.000000,0.189969,-0.596284,-0.299160,0.031266,-0.581138,-0.302286,0.110617,-0.588711,-0.300723,0.121441,-0.609841,-0.211045,0.118302,-0.620919,-0.277034
85,8.5000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121481,-0.614773,-0.213386,0.118440,-0.624935,-0.277897
86,8.6000,0.000000,0.000000,0.000000,0.190124,-0.595218,-0.300544,0.031287,-0.582152,-0.302292,0.110706,-0.588685,-0.301418,0.121441,-0.609841,-0.211045,0.118302,-0.620919,-0.277034
87,8.7000,0.000000,0.000000,0.000000,0.190089,-0.594214,-0.300329,0.031253,-0.581148,-0.302076,0.110671,-0.587681,-0.301203,0.121308,-0.609753,-0.212307,0.118267,-0.619915,-0.276818
88,8.8000,0.000000,0.000000,0.000000,0.190263,-0.599234,-0.301407,0.031404,-0.585154,-0.303149,0.110833,-0.592194,-0.302278,0.121579,-0.613857,-0.211908,0.118440,-0.624935,-0.277897
89,8.9000,0.000000,0.000000,0.000000,0.190270,-0.605242,-0.302495,0.031577,-0.590174,-0.304227,0.110924,-0.597708,-0.303361,0.121752,-0.618877,-0.212986,0.118613,-0.629955,-0.278975
90,9.0000,0.000000,0.000000,0.000000,0.190263,-0.599234,-0.301407,0.031426,-0.586168,-0.303155,0.110844,-0.592701,-0.302281,0.121579,-0.613857,-0.211908,0.118440,-0.624935,-0.277897
91,9.1000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031495,-0.588176,-0.303587,0.110830,-0.595203,-0.302717,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
92,9.2000,0.000000,0.000000,0.000000,0.190200,-0.603234,-0.302063,0.031530,-0.589180,-0.303802,0.110865,-0.596207,-0.302933,0.121585,-0.617785,-0.214033,0.118629,-0.626949,-0.278506
93,9.3000,0.000000,0.000000,0.000000,0.190200,-0.603234,-0.302063,0.031519,-0.589102,-0.305182,0.110860,-0.596168,-0.303623,0.121683,-0.616869,-0.212555,0.118544,-0.627947,-0.278544
94,9.4000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031495,-0.588176,-0.303587,0.110830,-0.595203,-0.302717,0.121551,-0.616781,-0.213818,0.118509,-0.626943,-0.278328
95,9.5000,0.000000,0.000000,0.000000,0.189958,-0.596206,-0.300553,0.031287,-0.582152,-0.302292,0.110623,-0.589179,-0.301422,0.121354,-0.610834,-0.211161,0.118386,-0.619921,-0.276996
96,9.6000,0.000000,0.000000,0.000000,0.190436,-0.604254,-0.302486,0.031577,-0.590174,-0.304227,0.111007,-0.597214,-0.303357,0.121654,-0.619793,-0.214465,0.118698,-0.628957,-0.278938
97,9.7000,0.000000,0.000000,0.000000,0.190263,-0.599234,-0.301407,0.031426,-0.586168,-0.303155,0.110844,-0.592701,-0.302281,0.121579,-0.613857,-0.211908,0.118440,-0.624935,-0.277897
98,9.8000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
99,9.9000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
100,10.0000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
101,10.1000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
102,10.2000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
103,10.3000,0.000000,0.000000,0.000000,0.190469,-0.597249,-0.301261,0.031374,-0.584147,-0.303011,0.110922,-0.590698,-0.302136,0.121590,-0.612857,-0.211729,0.118620,-0.621939,-0.277672
