Format Version,1.23,Take Name,heart_sim_output,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-03-18 11:43:15 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,8.5000,0.000000,0.000000,0.000000,-0.084227,0.131301,0.071922,0.069003,0.135980,0.068087,-0.007612,0.133641,0.070005,-0.010933,0.147556,0.144354,0.017446,0.147639,0.097989
86,8.6000,0.000000,0.000000,0.000000,-0.084227,0.131301,0.071922,0.069003,0.135980,0.068087,-0.007612,0.133641,0.070005,-0.010933,0.147556,0.144354,0.017446,0.147639,0.097989
87,8.7000,0.000000,0.000000,0.000000,-0.084227,0.131301,0.071922,0.069003,0.135980,0.068087,-0.007612,0.133641,0.070005,-0.010933,0.147556,0.144354,0.017446,0.147639,0.097989
88,8.8000,0.000000,0.000000,0.000000,-0.084151,0.130943,0.072004,0.068920,0.134841,0.068299,-0.007616,0.132892,0.070152,-0.010935,0.147461,0.144395,0.017447,0.147549,0.098032
89,8.9000,0.000000,0.000000,0.000000,-0.084151,0.130943,0.072004,0.068920,0.134841,0.068299,-0.007616,0.132892,0.070152,-0.010935,0.147461,0.144395,0.017447,0.147549,0.098032
90,9.0000,0.000000,0.000000,0.000000,-0.084760,0.130148,0.072223,0.068451,0.136008,0.068147,-0.008155,0.133078,0.070185,-0.011477,0.146869,0.144548,0.016852,0.147026,0.098152
91,9.1000,0.000000,0.000000,0.000000,-0.084760,0.130148,0.072223,0.068451,0.136008,0.068147,-0.008155,0.133078,0.070185,-0.011477,0.146869,0.144548,0.016852,0.147026,0.098152
92,9.2000,0.000000,0.000000,0.000000,-0.084760,0.130148,0.072223,0.068451,0.136008,0.068147,-0.008155,0.133078,0.070185,-0.011477,0.146869,0.144548,0.016852,0.147026,0.098152
93,9.3000,0.000000,0.000000,0.000000,-0.084332,0.131094,0.071975,0.068847,0.136025,0.068123,-0.007743,0.133560,0.070049,-0.011038,0.147453,0.144373,0.017310,0.147451,0.097457
94,9.4000,0.000000,0.000000,0.000000,-0.084332,0.131094,0.071975,0.068847,0.136025,0.068123,-0.007743,0.133560,0.070049,-0.011038,0.147453,0.144373,0.017310,0.147451,0.097457
95,9.5000,0.000000,0.000000,0.000000,-0.084173,0.131695,0.071828,0.066851,0.118695,0.071309,-0.008661,0.125195,0.071569,-0.010859,0.147673,0.144339,0.018104,0.147745,0.097978
96,9.6000,0.000000,0.000000,0.000000,-0.084173,0.131695,0.071828,0.066851,0.118695,0.071309,-0.008661,0.125195,0.071569,-0.010859,0.147673,0.144339,0.018104,0.147745,0.097978
